Network,lat,lon,id,Loc
PPA,33.7691,-117.508,9185,Riverside
PPA,33.7494,-117.461,9186,Riverside
PPA,33.7494,-117.461,9187,Riverside
PPA,33.7895,-117.453,9192,Riverside
PPA,33.7895,-117.453,9193,Riverside
PPA,33.7641,-117.501,9194,Riverside
PPA,33.7641,-117.501,9195,Riverside
PPA,33.7991,-117.528,9196,Riverside
PPA,33.7991,-117.528,9197,Riverside
PPA,33.7932,-117.51,9198,Riverside
PPA,33.7932,-117.51,9199,Riverside
PPA,33.7471,-117.461,9206,Riverside
PPA,33.7471,-117.461,9207,Riverside
PPA,33.7532,-117.469,9208,Riverside
PPA,33.7532,-117.469,9209,Riverside
PPA,33.9994,-117.416,9226,Riverside
PPA,33.9994,-117.416,9227,Riverside
PPA,33.8065,-117.503,9262,Riverside
PPA,33.8065,-117.503,9263,Riverside
PPA,34.2423,-116.93,9268,Riverside
PPA,34.2423,-116.93,9269,Riverside
PPA,33.7195,-117.428,9306,Riverside
PPA,33.7195,-117.428,9307,Riverside
PPA,33.75,-117.469,9314,Riverside
PPA,33.75,-117.469,9315,Riverside
PPA,33.7637,-117.498,9336,Riverside
PPA,33.7637,-117.498,9337,Riverside
PPA,33.7728,-117.501,9338,Riverside
PPA,33.7728,-117.501,9339,Riverside
PPA,33.718,-117.427,9340,Riverside
PPA,33.718,-117.427,9341,Riverside
PPA,33.7888,-117.505,9344,Riverside
PPA,33.7888,-117.505,9345,Riverside
PPA,33.7368,-117.447,9352,Riverside
PPA,33.7368,-117.447,9353,Riverside
PPA,33.9993,-117.416,9358,Riverside
PPA,33.9993,-117.416,9359,Riverside
PPA,33.7267,-117.419,9362,Riverside
PPA,33.7267,-117.419,9363,Riverside
PPA,33.7772,-117.504,9364,Riverside
PPA,33.7772,-117.504,9365,Riverside
PPA,33.7848,-117.505,9376,Riverside
PPA,33.7848,-117.505,9377,Riverside
PPA,33.7621,-117.5,9382,Riverside
PPA,33.7621,-117.5,9383,Riverside
PPA,33.7993,-117.53,9386,Riverside
PPA,33.7993,-117.53,9387,Riverside
PPA,33.7199,-117.423,9390,Riverside
PPA,33.7199,-117.423,9391,Riverside
PPA,33.7611,-117.481,9392,Riverside
PPA,33.7611,-117.481,9393,Riverside
PPA,33.7786,-117.51,9394,Riverside
PPA,33.7786,-117.51,9395,Riverside
PPA,33.7831,-117.499,9396,Riverside
PPA,33.7831,-117.499,9397,Riverside
PPA,33.7464,-117.46,9398,Riverside
PPA,33.7464,-117.46,9399,Riverside
PPA,33.7847,-117.503,9402,Riverside
PPA,33.7847,-117.503,9403,Riverside
PPA,33.7988,-117.522,9404,Riverside
PPA,33.7988,-117.522,9405,Riverside
PPA,33.7361,-117.45,9408,Riverside
PPA,33.7361,-117.45,9409,Riverside
PPA,33.7738,-117.501,9410,Riverside
PPA,33.7738,-117.501,9411,Riverside
PPA,33.7658,-117.477,9422,Riverside
PPA,33.7658,-117.477,9423,Riverside
PPA,34,-117.416,9464,Riverside
PPA,34,-117.416,9465,Riverside
PPA,34.1787,-116.1,10018,Riverside
PPA,34.1787,-116.1,10019,Riverside
PPA,34.0458,-117.175,10022,Riverside
PPA,34.0458,-117.175,10023,Riverside
PPA,33.7206,-117.417,10204,Riverside
PPA,33.7206,-117.417,10205,Riverside
PPA,33.8336,-117.544,10628,Riverside
PPA,33.8336,-117.544,10629,Riverside
PPA,34.559,-117.152,11136,Riverside
PPA,34.559,-117.152,11137,Riverside
PPA,34.4161,-117.516,11640,Riverside
PPA,34.4161,-117.516,11641,Riverside
PPA,34.2553,-116.822,12000,Riverside
PPA,34.2553,-116.822,12001,Riverside
PPA,33.8343,-117.541,12064,Riverside
PPA,33.8343,-117.541,12065,Riverside
PPA,33.7677,-116.479,12401,Riverside
PPA,33.7677,-116.479,12402,Riverside
PPA,34.1361,-117.659,12865,Riverside
PPA,34.1361,-117.659,12866,Riverside
PPA,34.9081,-116.663,13943,Riverside
PPA,34.9081,-116.663,13944,Riverside
PPA,34.1429,-117.673,14311,Riverside
PPA,34.1429,-117.673,14312,Riverside
PPA,34.8509,-116.679,14491,Riverside
PPA,34.8509,-116.679,14492,Riverside
PPA,33.8209,-117.132,15975,Riverside
PPA,33.8209,-117.132,15976,Riverside
PPA,33.7945,-116.291,17273,Riverside
PPA,33.7945,-116.291,17274,Riverside
PPA,33.9765,-117.328,17473,Riverside
PPA,33.9765,-117.328,17474,Riverside
PPA,33.6721,-116.319,17625,Riverside
PPA,33.6721,-116.319,17626,Riverside
PPA,33.986,-117.324,17767,Riverside
PPA,33.986,-117.324,17768,Riverside
PPA,33.9884,-117.374,17907,Riverside
PPA,33.9884,-117.374,17908,Riverside
PPA,34.0654,-117.333,18013,Riverside
PPA,34.0654,-117.333,18014,Riverside
PPA,33.6721,-116.319,18101,Riverside
PPA,33.6721,-116.319,18102,Riverside
PPA,33.9601,-117.34,18179,Riverside
PPA,33.9601,-117.34,18180,Riverside
PPA,33.986,-116.54,19487,Riverside
PPA,33.986,-116.54,19488,Riverside
PPA,34.2402,-116.834,20583,Riverside
PPA,34.2402,-116.834,20584,Riverside
PPA,34.416,-117.516,21375,Riverside
PPA,34.416,-117.516,21376,Riverside
PPA,34.5021,-117.252,21436,Riverside
PPA,34.5021,-117.252,21437,Riverside
PPA,34.838,-116.685,24701,Riverside
PPA,34.838,-116.685,24702,Riverside
PPA,37.362,-121.889,100,California
PPA,37.6594,-121.861,275,California
PPA,38.234,-122.638,381,California
PPA,38.234,-122.638,382,California
PPA,37.3353,-121.895,743,California
PPA,37.3353,-121.895,744,California
PPA,37.7091,-121.922,767,California
PPA,37.7091,-121.922,768,California
PPA,37.8796,-122.254,1005,California
PPA,37.8783,-122.252,1013,California
PPA,37.8463,-122.266,1015,California
PPA,37.6725,-120.358,1178,California
PPA,37.6725,-120.358,1179,California
PPA,37.4501,-119.849,1184,California
PPA,37.4501,-119.849,1185,California
PPA,37.6728,-119.808,1192,California
PPA,37.6728,-119.808,1193,California
PPA,38.5629,-121.463,1197,California
PPA,38.5684,-121.493,1208,California
PPA,38.5684,-121.493,1209,California
PPA,37.4882,-119.964,1212,California
PPA,37.4882,-119.964,1213,California
PPA,37.5502,-119.643,1216,California
PPA,37.5502,-119.643,1217,California
PPA,37.7684,-122.402,1226,California
PPA,37.7684,-122.402,1227,California
PPA,37.4884,-119.968,1296,California
PPA,37.4884,-119.968,1297,California
PPA,37.5006,-119.84,1304,California
PPA,37.5006,-119.84,1305,California
PPA,37.6287,-122.488,1596,California
PPA,37.6287,-122.488,1597,California
PPA,37.3134,-121.939,1636,California
PPA,37.3134,-121.939,1637,California
PPA,37.7581,-122.508,1742,California
PPA,37.7581,-122.508,1743,California
PPA,38.1105,-122.243,1870,California
PPA,38.1105,-122.243,1871,California
PPA,38.1036,-122.189,1872,California
PPA,38.1036,-122.189,1873,California
PPA,38.0668,-122.22,1874,California
PPA,38.0668,-122.22,1875,California
PPA,38.078,-122.23,1882,California
PPA,38.078,-122.23,1883,California
PPA,37.7332,-122.424,2031,California
PPA,37.7332,-122.424,2032,California
PPA,37.3936,-122.347,2063,California
PPA,37.3936,-122.347,2064,California
PPA,37.6422,-120.994,2368,California
PPA,37.6422,-120.994,2369,California
PPA,38.122,-122.233,2480,California
PPA,38.122,-122.233,2481,California
PPA,37.127,-121.984,2484,California
PPA,37.9007,-122.286,2574,California
PPA,37.9007,-122.286,2575,California
PPA,38.6534,-121.162,2586,California
PPA,38.6534,-121.162,2587,California
PPA,38.6814,-121.127,2658,California
PPA,38.6814,-121.127,2659,California
PPA,37.99,-122.581,2856,California
PPA,37.99,-122.581,2857,California
PPA,37.3245,-122.062,2858,California
PPA,37.3245,-122.062,2859,California
PPA,37.5963,-122.07,2883,California
PPA,37.5963,-122.07,2884,California
PPA,37.3026,-122.058,2888,California
PPA,37.3026,-122.058,2889,California
PPA,38.2806,-122.274,2892,California
PPA,38.0736,-122.24,2906,California
PPA,38.0736,-122.24,2907,California
PPA,37.7785,-122.408,2910,California
PPA,37.3622,-122.066,2916,California
PPA,37.3622,-122.066,2917,California
PPA,37.3745,-122.083,3015,California
PPA,37.3745,-122.083,3016,California
PPA,37.7952,-122.271,3079,California
PPA,37.7952,-122.271,3080,California
PPA,37.9065,-122.302,3082,California
PPA,37.9065,-122.302,3083,California
PPA,37.697,-121.049,3127,California
PPA,37.697,-121.049,3128,California
PPA,38.3051,-122.289,3184,California
PPA,38.3051,-122.289,3185,California
PPA,38.3889,-120.77,3211,California
PPA,38.3889,-120.77,3212,California
PPA,37.4719,-122.232,3227,California
PPA,37.4719,-122.232,3228,California
PPA,38.2823,-122.258,3247,California
PPA,38.2823,-122.258,3248,California
PPA,38.3018,-122.342,3271,California
PPA,38.3018,-122.342,3272,California
PPA,37.1179,-120.744,3277,California
PPA,37.1179,-120.744,3278,California
PPA,37.9826,-122.296,3296,California
PPA,37.9826,-122.296,3297,California
PPA,38.2479,-122.601,3318,California
PPA,38.2479,-122.601,3319,California
PPA,37.4187,-122.158,3327,California
PPA,37.4187,-122.158,3328,California
PPA,37.1188,-120.744,3329,California
PPA,37.1188,-120.744,3330,California
PPA,37.4524,-122.166,3332,California
PPA,37.4524,-122.166,3333,California
PPA,37.118,-120.745,3334,California
PPA,37.118,-120.745,3335,California
PPA,37.305,-121.918,3336,California
PPA,37.305,-121.918,3337,California
PPA,37.7873,-122.445,3348,California
PPA,37.7873,-122.445,3349,California
PPA,38.0143,-122.691,3451,California
PPA,38.0143,-122.691,3452,California
PPA,38.4076,-122.831,3631,California
PPA,38.4076,-122.831,3632,California
PPA,37.7704,-122.415,3666,California
PPA,37.7704,-122.415,3667,California
PPA,38.0739,-122.231,3686,California
PPA,38.0739,-122.231,3687,California
PPA,38.0958,-122.215,3762,California
PPA,38.0958,-122.215,3763,California
PPA,38.0608,-122.149,3765,California
PPA,38.0608,-122.149,3766,California
PPA,37.8748,-119.859,3767,California
PPA,37.8748,-119.859,3768,California
PPA,38.0806,-122.215,3769,California
PPA,38.0806,-122.215,3770,California
PPA,38.0977,-122.259,3784,California
PPA,38.0977,-122.259,3785,California
PPA,38.1343,-122.198,3791,California
PPA,38.1343,-122.198,3792,California
PPA,37.8024,-122.227,3838,California
PPA,37.8024,-122.227,3839,California
PPA,38.2598,-122.638,3848,California
PPA,38.2598,-122.638,3849,California
PPA,38.5793,-121.438,3852,California
PPA,38.5793,-121.438,3853,California
PPA,37.2644,-122.056,3856,California
PPA,37.2644,-122.056,3857,California
PPA,37.1112,-121.637,3858,California
PPA,37.1118,-121.638,3863,California
PPA,37.7614,-122.439,3869,California
PPA,38.0944,-122.267,3880,California
PPA,38.0944,-122.267,3881,California
PPA,38.6724,-121.091,3884,California
PPA,38.6724,-121.091,3885,California
PPA,37.8219,-121.923,3894,California
PPA,37.8219,-121.923,3895,California
PPA,37.7521,-122.466,3900,California
PPA,37.7521,-122.466,3901,California
PPA,37.7285,-122.459,3909,California
PPA,37.7285,-122.459,3910,California
PPA,37.0397,-122.03,3926,California
PPA,37.0397,-122.03,3927,California
PPA,38.1499,-122.238,3930,California
PPA,38.1499,-122.238,3931,California
PPA,37.6196,-122.488,3934,California
PPA,37.6196,-122.488,3935,California
PPA,38.4599,-122.04,3936,California
PPA,38.4599,-122.04,3937,California
PPA,38.0745,-122.174,3939,California
PPA,38.0745,-122.174,3940,California
PPA,38.1413,-122.26,3960,California
PPA,38.1413,-122.26,3961,California
PPA,38.0742,-122.2,3964,California
PPA,38.0742,-122.2,3965,California
PPA,37.4729,-122.25,3970,California
PPA,37.789,-122.391,3996,California
PPA,37.789,-122.391,3997,California
PPA,37.7344,-122.444,3998,California
PPA,37.7344,-122.444,3999,California
PPA,37.0838,-122.069,4008,California
PPA,37.0838,-122.069,4009,California
PPA,37.2346,-121.832,4087,California
PPA,37.2346,-121.832,4088,California
PPA,37.4867,-122.286,4089,California
PPA,37.4867,-122.286,4090,California
PPA,38.7662,-122.894,4091,California
PPA,38.7662,-122.894,4092,California
PPA,36.9555,-122.027,4097,California
PPA,36.9555,-122.027,4098,California
PPA,37.241,-121.81,4099,California
PPA,37.241,-121.81,4100,California
PPA,37.7812,-122.477,4101,California
PPA,37.7812,-122.477,4102,California
PPA,37.2364,-121.887,4103,California
PPA,37.2364,-121.887,4104,California
PPA,38.0169,-122.278,4137,California
PPA,38.0169,-122.278,4138,California
PPA,38.0319,-122.265,4161,California
PPA,38.0319,-122.265,4162,California
PPA,37.2747,-122.023,4299,California
PPA,37.2747,-122.023,4300,California
PPA,37.8099,-122.298,4335,California
PPA,37.8099,-122.298,4336,California
PPA,37.9083,-122.193,4339,California
PPA,37.9083,-122.193,4340,California
PPA,36.9685,-122.034,4355,California
PPA,36.9685,-122.034,4356,California
PPA,37.7541,-122.412,4372,California
PPA,37.7541,-122.412,4373,California
PPA,37.8463,-122.157,4389,California
PPA,37.8463,-122.157,4390,California
PPA,38.3004,-122.024,4391,California
PPA,38.3004,-122.024,4392,California
PPA,37.8854,-122.251,4421,California
PPA,37.8854,-122.251,4422,California
PPA,37.2488,-121.95,4431,California
PPA,37.2488,-121.95,4432,California
PPA,37.7373,-122.452,4445,California
PPA,37.7373,-122.452,4446,California
PPA,38.5717,-122.436,4478,California
PPA,38.5717,-122.436,4479,California
PPA,37.7906,-122.421,4480,California
PPA,37.7906,-122.421,4481,California
PPA,38.0929,-122.251,4491,California
PPA,38.0929,-122.251,4492,California
PPA,37.8752,-122.271,4506,California
PPA,37.8752,-122.271,4507,California
PPA,38.4412,-122.672,4518,California
PPA,38.4412,-122.672,4519,California
PPA,37.7582,-122.442,4535,California
PPA,37.7582,-122.442,4536,California
PPA,37.3668,-121.838,4575,California
PPA,37.3668,-121.838,4576,California
PPA,37.2806,-122.119,4606,California
PPA,37.2806,-122.119,4607,California
PPA,37.3035,-122.062,4610,California
PPA,37.3035,-122.062,4611,California
PPA,37.7983,-120.995,4613,California
PPA,37.7983,-120.995,4614,California
PPA,37.4577,-122.225,4615,California
PPA,37.4577,-122.225,4616,California
PPA,37.969,-122.016,4658,California
PPA,37.969,-122.016,4659,California
PPA,38.0123,-122.643,4766,California
PPA,38.0123,-122.643,4767,California
PPA,37.7873,-122.417,4770,California
PPA,37.7873,-122.417,4771,California
PPA,37.9683,-122.509,4772,California
PPA,37.9683,-122.509,4773,California
PPA,37.9016,-122.278,4776,California
PPA,37.9016,-122.278,4777,California
PPA,38.0166,-122.675,4782,California
PPA,38.0166,-122.675,4783,California
PPA,38.1115,-122.595,4788,California
PPA,38.1115,-122.595,4789,California
PPA,37.9982,-122.633,4793,California
PPA,37.9982,-122.633,4794,California
PPA,36.9856,-122.015,4797,California
PPA,36.9856,-122.015,4798,California
PPA,37.7849,-122.217,4801,California
PPA,37.7849,-122.217,4802,California
PPA,38.0094,-122.636,4817,California
PPA,38.0094,-122.636,4818,California
PPA,37.7637,-122.233,4825,California
PPA,37.7637,-122.233,4826,California
PPA,37.906,-122.545,4896,California
PPA,37.906,-122.545,4897,California
PPA,37.7146,-122.085,4904,California
PPA,37.7146,-122.085,4905,California
PPA,38.0904,-122.239,4928,California
PPA,38.0904,-122.239,4929,California
PPA,38.5423,-121.729,4930,California
PPA,38.5423,-121.729,4931,California
PPA,37.5439,-122.244,4934,California
PPA,37.5439,-122.244,4935,California
PPA,36.9741,-121.903,4952,California
PPA,36.9741,-121.903,4953,California
PPA,37.6463,-122.431,4964,California
PPA,37.6463,-122.431,4965,California
PPA,38.6788,-120.99,4980,California
PPA,38.6788,-120.99,4981,California
PPA,37.5234,-120.855,5084,California
PPA,37.5234,-120.855,5085,California
PPA,38.1077,-122.256,5127,California
PPA,38.1077,-122.256,5128,California
PPA,37.8631,-122.023,5151,California
PPA,37.8631,-122.023,5152,California
PPA,37.9758,-122.348,5192,California
PPA,37.9758,-122.348,5193,California
PPA,37.9166,-122.325,5214,California
PPA,37.9166,-122.325,5215,California
PPA,37.7678,-122.25,5233,California
PPA,37.9458,-122.33,5292,California
PPA,37.9458,-122.33,5293,California
PPA,37.8921,-122.123,5488,California
PPA,37.8921,-122.123,5489,California
PPA,37.297,-121.765,5492,California
PPA,37.297,-121.765,5493,California
PPA,38.4714,-122.702,5497,California
PPA,38.5645,-121.359,5500,California
PPA,38.5645,-121.359,5501,California
PPA,37.8593,-122.497,5642,California
PPA,37.8593,-122.497,5643,California
PPA,36.981,-122.012,5650,California
PPA,36.981,-122.012,5651,California
PPA,37.7449,-122.421,5776,California
PPA,37.7449,-122.421,5777,California
PPA,37.8909,-122.111,5818,California
PPA,37.8909,-122.111,5819,California
PPA,37.3853,-122.2,5868,California
PPA,37.3853,-122.2,5869,California
PPA,37.5851,-122.367,5919,California
PPA,37.585,-122.367,5950,California
PPA,37.585,-122.367,5951,California
PPA,37.803,-122.443,6014,California
PPA,37.803,-122.443,6015,California
PPA,38.0123,-122.139,6056,California
PPA,38.0123,-122.139,6057,California
PPA,37.5483,-122.336,6092,California
PPA,37.5483,-122.336,6093,California
PPA,37.7363,-121.865,6154,California
PPA,37.7363,-121.865,6155,California
PPA,37.7361,-122.417,6182,California
PPA,37.7361,-122.417,6183,California
PPA,37.7602,-122.405,6344,California
PPA,37.7602,-122.405,6345,California
PPA,37.7619,-122.447,6358,California
PPA,37.7619,-122.447,6359,California
PPA,37.7885,-122.396,6363,California
PPA,37.904,-122.157,6394,California
PPA,37.904,-122.157,6395,California
PPA,37.9825,-122.576,6396,California
PPA,37.9825,-122.576,6397,California
PPA,37.9838,-122.544,6403,California
PPA,37.0957,-121.639,6408,California
PPA,37.0957,-121.639,6409,California
PPA,37.8582,-122.284,6410,California
PPA,37.8582,-122.284,6411,California
PPA,38.4534,-122.713,6414,California
PPA,38.4534,-122.713,6415,California
PPA,38.4326,-122.71,6426,California
PPA,38.4326,-122.71,6427,California
PPA,37.9351,-121.696,6428,California
PPA,37.9351,-121.696,6429,California
PPA,38.2367,-122.067,6564,California
PPA,38.2367,-122.067,6565,California
PPA,37.3543,-122.08,6572,California
PPA,37.3543,-122.08,6573,California
PPA,38.0966,-122.252,6578,California
PPA,38.0966,-122.252,6579,California
PPA,38.228,-122.621,6580,California
PPA,38.228,-122.621,6581,California
PPA,37.2861,-121.74,6592,California
PPA,37.2861,-121.74,6593,California
PPA,37.9487,-122.337,6704,California
PPA,37.9487,-122.337,6705,California
PPA,37.5438,-122.511,6706,California
PPA,37.5438,-122.511,6707,California
PPA,37.9429,-122.335,6918,California
PPA,37.9429,-122.335,6919,California
PPA,37.8988,-121.723,6962,California
PPA,37.8988,-121.723,6963,California
PPA,37.4929,-120.174,7004,California
PPA,37.4929,-120.174,7005,California
PPA,37.9189,-122.492,7198,California
PPA,37.9189,-122.492,7199,California
PPA,38.6592,-121.5,7278,California
PPA,38.6592,-121.5,7279,California
PPA,37.5882,-122.497,7282,California
PPA,37.5882,-122.497,7283,California
PPA,38.6918,-120.693,7312,California
PPA,38.6918,-120.693,7313,California
PPA,37.8548,-122.289,7316,California
PPA,37.8548,-122.289,7317,California
PPA,38.3125,-122.341,7428,California
PPA,38.3125,-122.341,7429,California
PPA,37.3666,-122.156,7534,California
PPA,37.3666,-122.156,7535,California
PPA,38.5861,-121.489,7562,California
PPA,38.5861,-121.489,7563,California
PPA,38.5536,-121.738,7806,California
PPA,38.5536,-121.738,7807,California
PPA,37.8718,-122.271,7825,California
PPA,38.3525,-120.767,8056,California
PPA,38.3525,-120.767,8057,California
PPA,38.7663,-120.59,8080,California
PPA,38.7663,-120.59,8081,California
PPA,38.66,-121.006,8084,California
PPA,38.66,-121.006,8085,California
PPA,38.7282,-120.828,8087,California
PPA,38.9119,-120.829,8092,California
PPA,38.9119,-120.829,8093,California
PPA,38.8562,-120.031,8094,California
PPA,38.8562,-120.031,8095,California
PPA,38.5265,-121.566,8203,California
PPA,38.5266,-121.566,8226,California
PPA,38.5266,-121.566,8227,California
PPA,38.5684,-121.493,8246,California
PPA,38.5684,-121.493,8247,California
PPA,38.5603,-121.497,8394,California
PPA,38.5603,-121.497,8395,California
PPA,38.5684,-121.493,8396,California
PPA,38.5684,-121.493,8397,California
PPA,38.5786,-121.491,8408,California
PPA,38.5786,-121.491,8409,California
PPA,38.5684,-121.493,8414,California
PPA,38.5684,-121.493,8415,California
PPA,38.5603,-121.497,8422,California
PPA,38.5684,-121.493,8424,California
PPA,38.5684,-121.493,8425,California
PPA,38.5684,-121.493,8432,California
PPA,38.5684,-121.493,8433,California
PPA,38.5684,-121.493,8440,California
PPA,38.5684,-121.493,8441,California
PPA,37.8751,-122.258,8469,California
PPA,38.083,-122.175,8566,California
PPA,38.083,-122.175,8567,California
PPA,37.7629,-122.446,8632,California
PPA,37.7629,-122.446,8633,California
